competition,season,teams,main_role,player_id,player_name,presences,matches_started,full_matches,minutes_played,substitutions_in,substitutions_out,yellow_cards,red_cards,shots_attempted,shots_on_target,goals,xg_total,xg_avg,headers,assists,key_passes,passes_attempted,passes_completed,progressive_passes,crosses,switches,avg_pass_angle,avg_pass_length,carries_attempted,carry_distance_total,progressive_carries,carries_to_penalty_area,dribbles_attempted,dribbles_completed,dribble_overruns,duels_attempted,duels_won,interceptions_attempted,interceptions_won,blocks,clearances,ball_recoveries,pressures,dispossessed,fouls_committed,fouls_won,own_goals,gk_goals_conceded,gk_shots_faced,gk_saves,gk_penalties_saved,gk_clean_sheet
Spain - La Liga,2015/2016,['Real Madrid'],Right Back,20215,Álvaro Arbeloa,6,2,2,285,4,0,1,0,0,0,0,0.0,0.0,0,0,1,168,141,17,2,1,-0.73,87.73,102,436.61,9,1,1,1,0,16,0,6,3,8,11,10,49,4,7,1,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Real Madrid'],Right Center Back,20016,Pepe,21,21,20,1975,0,1,5,0,13,5,1,0.95,0.77,8,1,6,1177,1018,256,5,36,-7.13,443.85,846,3872.52,60,5,15,12,1,61,7,42,18,44,80,87,178,5,20,25,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Real Madrid'],Right Center Back,5485,Raphaël Varane,26,23,22,2291,3,0,5,1,12,2,0,1.1,1.05,12,0,1,1258,1112,304,0,63,-1.25,610.3,879,4533.52,48,0,9,7,0,64,3,47,21,52,127,73,162,4,24,12,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Real Madrid'],Left Center Back,5202,Nacho,16,12,12,1227,4,0,5,0,5,2,0,0.28,0.28,0,0,2,578,518,93,5,10,2.41,296.3,410,1417.36,11,4,5,4,0,35,5,26,15,30,50,38,110,4,18,15,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Real Madrid'],Left Center Back,5201,Sergio Ramos,23,23,18,2025,0,3,9,2,19,4,2,1.19,0.79,10,1,6,1299,1160,373,4,52,5.29,510.92,915,5087.77,82,4,4,3,1,59,8,57,21,47,93,96,199,4,42,30,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Real Madrid'],Left Back,5552,Marcelo,30,28,25,2592,2,3,2,0,20,4,2,1.29,1.04,1,3,45,2087,1708,462,97,89,28.7,567.95,1665,9039.94,187,50,100,60,8,87,27,69,31,60,23,158,283,29,21,42,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Real Madrid'],Center Defensive Midfield,5539,Casemiro,23,17,13,1611,6,4,7,0,20,3,1,1.08,0.73,4,2,5,1056,917,202,2,88,0.09,507.9,800,3127.27,29,1,12,9,1,94,21,46,15,67,31,96,406,15,49,44,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Real Madrid'],Center Defensive Midfield,5574,Toni Kroos,32,32,25,2860,0,7,3,0,20,4,1,0.83,0.75,0,9,46,2552,2330,471,32,172,5.23,700.65,1948,9152.37,103,10,28,19,2,81,19,53,21,40,9,157,672,14,39,58,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Real Madrid'],Right Center Midfield,5463,Luka Modrić,32,31,20,2720,1,11,5,0,35,10,2,1.84,1.1,1,4,59,2270,2026,417,24,85,-6.18,624.9,1925,11756.33,171,19,65,47,5,74,12,63,36,30,5,185,420,31,33,70,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Real Madrid'],Left Center Midfield,4926,Isco,31,21,8,1903,10,13,2,1,42,10,3,3.58,1.84,3,7,35,1283,1095,149,57,39,1.01,518.1,1291,7836.95,141,68,137,87,4,55,13,24,13,21,3,111,343,48,35,61,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Real Madrid'],Left Center Midfield,6840,Marcos Llorente,2,0,0,33,2,0,0,0,0,0,0,0.0,0.0,0,0,1,19,19,2,0,0,-0.26,33.04,17,33.38,0,0,0,0,0,0,0,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Real Madrid'],Left Center Midfield,5456,Mateo Kovačić,25,8,2,1113,17,5,4,1,10,3,0,0.74,0.4,0,2,17,773,696,96,3,12,6.41,405.38,692,3874.04,65,9,25,15,3,39,7,12,6,20,6,62,233,19,19,22,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Real Madrid'],Right Wing,6399,Gareth Bale,23,21,12,1804,2,9,2,0,81,36,19,8.97,2.08,22,10,39,791,590,121,81,37,-7.57,413.39,746,5953.92,130,68,69,35,10,39,3,24,9,18,5,65,198,23,14,31,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Real Madrid'],Right Wing,5695,James Rodríguez,26,17,7,1583,9,10,1,0,39,18,7,2.23,0.89,0,8,53,1214,988,192,70,62,-1.83,506.26,1092,5633.02,90,47,49,26,1,53,13,23,8,25,6,86,307,26,16,26,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Real Madrid'],Right Wing,5200,Lucas Vázquez,25,10,7,1326,15,3,4,0,24,12,4,2.46,1.51,2,6,23,704,565,81,51,24,-12.31,392.08,707,3967.86,69,61,40,27,2,68,17,21,10,20,7,67,292,39,20,41,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Real Madrid'],Left Wing,5207,Cristiano Ronaldo,36,36,34,3333,0,2,3,0,228,96,35,31.96,4.96,37,10,34,1146,878,89,58,18,14.05,503.74,1122,8056.1,204,153,95,54,7,58,1,8,3,20,14,77,171,47,24,48,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Real Madrid'],Left Wing,3990,Jesé,28,7,0,913,21,7,0,0,21,17,5,3.18,2.51,0,6,20,399,307,35,41,8,11.01,448.01,407,3559.48,91,69,33,20,1,30,7,10,7,11,3,47,121,15,14,14,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Real Madrid'],Center Forward,21147,Borja Mayoral,6,3,0,295,3,3,0,0,3,1,0,0.19,0.13,0,0,1,84,68,5,3,0,2.12,78.69,81,431.47,7,8,8,6,0,16,0,3,1,5,0,6,78,4,3,3,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Real Madrid'],Center Forward,19677,Karim Benzema,27,26,10,2041,1,16,1,0,98,50,24,17.44,4.75,19,5,32,687,535,78,31,6,4.92,404.31,658,3765.93,68,92,49,27,2,51,5,6,2,15,13,65,226,32,17,27,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Real Sociedad'],Goalkeeper,6694,Gero Rulli,36,36,35,3351,0,0,5,1,0,0,0,0.0,0.0,0,0,1,1250,776,938,1,56,-0.44,1732.42,650,2806.62,26,0,2,2,0,0,0,0,0,1,2,158,9,0,2,6,0,43,246,108,1,13
Spain - La Liga,2015/2016,['Real Sociedad'],Goalkeeper,6692,Oier Olazábal,3,2,2,241,1,0,1,0,0,0,0,0.0,0.0,0,0,0,93,51,71,0,3,0.23,145.3,44,207.89,0,0,0,0,0,0,0,0,0,0,0,14,1,0,1,1,0,5,20,4,0,1
Spain - La Liga,2015/2016,['Real Sociedad'],Right Back,6679,Aritz Elustondo,31,30,23,2715,1,7,8,0,16,6,1,1.65,1.37,10,0,12,1469,1103,385,57,30,-22.69,642.97,941,5142.77,107,12,38,20,5,110,15,70,29,54,102,113,384,18,35,30,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Real Sociedad'],Right Back,8724,Carlos Martínez,9,6,5,573,3,1,2,0,3,0,0,0.2,0.12,1,1,5,353,274,80,17,2,-9.85,173.43,227,1087.77,24,3,12,8,1,27,2,15,3,12,15,26,65,6,5,7,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Real Sociedad'],Right Back,6605,Joseba Zaldúa,13,10,8,962,3,2,5,0,2,0,0,0.06,0.06,0,0,5,501,345,154,29,8,-12.58,258.54,275,1600.0,40,3,13,4,0,45,7,19,1,15,37,36,159,6,25,24,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Real Sociedad'],Right Center Back,16539,Diego Reyes,27,26,22,2418,1,3,4,1,11,2,2,1.54,1.54,5,0,5,1079,885,286,5,54,-7.39,657.4,715,4529.19,86,3,18,15,0,116,12,72,28,48,115,94,241,8,23,16,1,0,0,0,0,0
Spain - La Liga,2015/2016,['Real Sociedad'],Right Center Back,16622,Mikel González,19,17,15,1629,2,2,1,0,5,0,0,0.28,0.23,1,0,1,566,449,185,4,16,-6.36,436.9,373,2795.97,56,0,6,5,0,58,2,32,10,33,104,50,139,3,21,5,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Real Sociedad'],Left Center Back,6665,Íñigo Martínez,30,30,30,2841,0,0,7,0,16,4,1,1.08,0.77,10,0,2,1453,1135,471,1,60,12.2,774.1,1005,8746.27,203,8,17,12,2,111,12,77,29,47,130,161,213,11,37,27,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Real Sociedad'],Left Back,6674,Alberto de la Bella,15,14,13,1308,1,1,5,0,4,0,0,0.27,0.27,0,0,8,808,599,212,38,24,15.48,295.45,433,2340.98,43,10,10,5,0,55,3,30,6,35,47,39,150,7,21,16,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Real Sociedad'],Left Back,10754,Litri,13,4,3,449,9,1,1,0,4,0,0,0.22,0.22,1,1,0,244,171,46,18,4,13.83,219.18,167,1371.97,34,3,10,3,0,20,1,11,5,11,10,19,63,6,2,7,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Real Sociedad'],Left Back,3023,Yuri Berchiche,21,21,17,1935,0,4,10,0,14,2,0,0.38,0.29,0,4,13,1189,889,261,73,31,17.98,387.14,765,5185.33,121,18,28,13,3,79,10,51,23,52,54,105,294,21,32,26,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Real Sociedad'],Right Defensive Midfield,6671,Asier Illarramendi,33,32,29,2984,1,3,15,0,22,7,1,1.3,0.95,1,1,27,1838,1444,454,29,98,3.46,691.87,1352,8261.75,123,8,40,29,6,176,25,103,44,78,61,202,725,35,52,71,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Real Sociedad'],Right Defensive Midfield,6770,Esteban Granero,15,9,5,888,6,3,7,1,6,3,0,0.21,0.11,2,0,12,527,413,90,13,15,2.98,306.77,403,1992.76,24,1,16,5,2,50,12,18,5,22,12,45,249,10,24,27,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Real Sociedad'],Right Defensive Midfield,6633,Markel Bergara,20,15,8,1415,5,6,7,1,15,3,1,1.21,0.79,9,0,1,593,473,117,1,14,0.92,367.11,382,2073.04,29,3,13,10,2,57,14,34,13,20,17,78,289,8,38,28,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Real Sociedad'],Left Defensive Midfield,6676,Igor Zubeldía,1,0,0,13,1,0,0,0,0,0,0,0.0,0.0,0,0,0,5,4,0,0,0,0.15,19.84,6,36.58,1,0,0,0,0,0,0,1,1,1,0,1,4,2,0,0,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Real Sociedad'],Left Defensive Midfield,6899,Rubén Pardo,28,19,11,1879,9,8,7,0,37,8,0,1.91,0.8,0,7,39,1185,900,286,56,97,1.36,654.35,840,4996.34,65,14,22,8,3,60,7,36,17,33,13,123,358,9,28,9,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Real Sociedad'],Right Wing,5560,Carlos Vela,35,32,19,2861,3,13,5,0,61,20,5,8.06,3.27,8,4,48,1174,862,203,71,52,-18.67,639.29,1270,9303.66,173,68,121,59,4,93,9,16,9,39,3,148,428,75,42,98,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Real Sociedad'],Right Wing,6690,Xabi Prieto,36,27,18,2506,9,9,3,0,18,10,3,2.23,1.77,8,3,32,1284,969,205,62,23,-8.04,608.59,977,4107.47,70,26,40,21,2,134,12,14,7,39,36,112,372,36,17,66,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Real Sociedad'],Center Attacking Midfield,6673,Sergio Canales,16,11,3,939,5,8,3,0,24,4,0,0.99,0.5,0,0,10,511,391,66,33,11,0.86,263.23,446,2576.97,48,15,10,1,0,39,3,7,3,20,1,42,185,14,17,17,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Real Sociedad'],Left Wing,8522,Bruma,32,14,3,1555,18,11,0,0,48,20,2,3.52,1.71,0,1,22,679,513,66,52,8,13.15,474.76,810,6887.5,153,86,99,63,3,37,5,22,10,17,2,97,282,38,19,27,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Real Sociedad'],Left Wing,6669,David Zurutuza,16,14,5,1166,2,9,1,0,19,8,1,1.71,0.88,5,3,10,583,451,98,18,11,3.69,258.88,545,2985.08,49,13,43,22,0,70,16,34,15,33,15,88,259,36,24,37,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Real Sociedad'],Left Wing,31467,Eneko Capilla,1,0,0,11,1,0,0,0,1,1,0,0.04,0.04,0,0,0,5,3,1,0,0,1.05,16.18,7,80.58,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Real Sociedad'],Left Wing,6685,Mikel Oyarzabal,22,16,10,1587,6,6,1,0,32,10,6,3.07,1.45,5,1,21,511,358,62,26,13,0.18,335.73,527,3458.63,76,35,56,16,6,82,4,15,5,33,8,82,381,41,18,39,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Real Sociedad'],Center Forward,6677,Imanol Agirretxe,16,14,8,1218,2,6,0,0,45,22,13,8.56,2.68,15,0,3,330,226,37,11,8,2.06,252.58,260,1106.71,15,26,21,6,2,78,1,5,1,10,9,31,157,21,10,28,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Real Sociedad'],Center Forward,6906,Jon Bautista,4,1,0,127,3,1,2,0,4,2,1,0.29,0.11,2,0,2,35,22,1,2,1,-0.08,30.96,27,98.02,2,1,3,1,0,7,0,1,1,0,2,1,35,2,5,4,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Real Sociedad'],Center Forward,8584,Jonathas,27,17,12,1704,10,5,7,1,58,26,7,7.32,2.52,20,2,13,368,260,35,14,5,9.94,386.03,387,1925.25,30,44,54,28,5,107,6,8,5,31,15,41,308,41,43,38,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sevilla'],Goalkeeper,27111,Beto,4,4,4,376,0,0,1,0,0,0,0,0.0,0.0,0,0,0,121,87,86,0,2,-0.32,176.72,54,258.69,6,0,0,0,0,0,0,0,0,0,0,14,0,0,0,2,0,8,46,14,0,1
Spain - La Liga,2015/2016,['Sevilla'],Goalkeeper,6823,Sergio Rico,34,34,34,3230,0,0,2,0,0,0,0,0.0,0.0,0,0,0,1020,678,682,0,10,-3.12,1441.07,486,1885.8,11,0,0,0,0,0,0,2,0,3,1,160,4,0,0,8,0,42,324,112,0,10
Spain - La Liga,2015/2016,['Sevilla'],Right Back,6672,Coke,21,20,17,1825,1,3,3,1,32,9,1,2.79,1.24,12,1,7,866,627,241,34,19,-16.53,419.96,586,3609.97,83,18,34,18,1,80,11,33,16,40,35,67,274,22,35,32,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sevilla'],Right Back,24711,David Carmona,1,1,1,96,0,0,0,0,1,0,0,0.02,0.02,0,0,0,36,20,8,2,0,-1.4,22.98,30,188.98,3,0,1,0,0,7,0,2,1,1,3,7,23,2,2,0,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sevilla'],Right Back,10881,Diogo Figueiras,4,4,2,288,0,2,2,0,2,0,0,0.02,0.02,0,0,3,130,91,22,11,0,-2.48,69.07,109,581.31,12,8,7,5,1,14,2,2,1,5,7,25,48,6,5,6,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sevilla'],Right Back,21210,Mariano,23,18,17,1793,5,1,6,0,11,1,0,0.45,0.42,1,2,20,892,620,185,96,27,-22.95,485.55,571,3748.01,87,29,34,20,1,67,13,38,13,39,28,84,202,6,29,17,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sevilla'],Right Center Back,3253,Adil Rami,28,28,25,2543,0,2,8,1,16,3,0,1.6,0.96,11,1,4,1099,861,364,6,56,-14.66,747.83,722,4689.62,90,5,5,3,0,44,4,27,14,36,109,111,136,7,27,19,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sevilla'],Right Center Back,6825,Daniel Carriço,14,11,10,1118,3,1,4,0,7,3,1,1.05,0.68,4,1,0,499,408,130,1,10,0.41,347.96,331,1848.68,37,4,5,3,0,47,7,22,7,23,70,41,132,4,13,9,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sevilla'],Right Center Back,7948,Marco Andreolli,7,7,5,581,0,2,2,0,3,0,0,0.34,0.34,2,0,2,206,173,65,0,5,-2.34,173.19,121,721.86,15,0,0,0,0,12,1,7,1,14,18,17,41,1,5,4,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sevilla'],Right Center Back,7909,Nicolás Pareja,2,1,0,129,1,1,1,0,0,0,0,0.0,0.0,0,0,1,92,70,37,0,2,-1.22,57.27,59,449.91,12,0,1,0,0,9,1,2,2,1,6,5,12,0,4,3,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sevilla'],Left Center Back,6749,Diego González,2,1,1,118,1,0,0,0,2,2,1,0.32,0.32,1,0,0,48,43,15,0,1,0.41,40.01,35,207.15,1,0,0,0,0,7,1,2,0,3,4,4,16,0,1,1,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sevilla'],Left Center Back,6349,Federico Fazio,4,4,3,310,0,0,1,1,1,1,0,0.05,0.05,1,0,1,119,83,56,0,6,0.88,121.77,70,359.89,5,0,2,2,0,9,1,3,0,8,16,6,21,0,5,1,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sevilla'],Left Center Back,10476,Kolo,29,26,24,2514,3,1,6,1,7,2,0,0.97,0.79,4,0,4,1262,1033,435,8,39,15.33,700.97,871,6417.59,155,7,8,5,0,75,7,46,18,28,89,98,198,4,32,10,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sevilla'],Left Back,27483,Benoît Trémoulinas,24,24,23,2266,0,1,3,0,13,5,0,0.79,0.51,1,3,16,1185,867,285,78,18,26.31,487.06,780,4553.66,117,18,31,13,2,62,7,26,10,40,52,84,171,13,12,30,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sevilla'],Left Back,23972,José Matos,1,1,1,96,0,0,0,0,0,0,0,0.0,0.0,0,0,0,53,39,9,5,0,1.36,17.59,40,255.97,7,0,2,1,0,5,1,0,0,1,3,3,15,3,0,1,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sevilla'],Left Back,6718,Sergio Escudero,15,13,11,1237,2,2,2,0,12,5,1,0.85,0.59,0,0,16,658,476,160,43,12,14.09,295.95,442,2809.62,58,11,22,14,0,61,7,26,15,36,22,56,200,14,26,23,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sevilla'],Right Defensive Midfield,23936,Antonio Cotán,1,1,1,96,0,0,0,0,0,0,0,0.0,0.0,0,0,1,50,42,11,0,5,0.16,25.45,46,254.65,4,0,3,2,0,7,2,0,0,3,0,6,18,1,5,2,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sevilla'],Right Defensive Midfield,5737,Steven Nzonzi,28,22,14,1946,6,7,3,1,19,9,3,1.96,1.19,7,1,9,969,760,233,13,27,-5.47,547.36,666,3559.17,58,14,17,11,0,76,16,22,10,46,51,80,339,14,37,17,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sevilla'],Left Defensive Midfield,3637,Grzegorz Krychowiak,26,25,24,2394,1,1,6,0,22,2,0,1.86,1.32,12,0,5,1230,1021,278,6,41,3.61,568.29,903,5127.34,68,14,16,12,2,107,17,74,31,48,84,135,362,15,52,62,2,0,0,0,0,0
Spain - La Liga,2015/2016,['Sevilla'],Left Defensive Midfield,7154,Sebastián Cristóforo,21,17,8,1512,4,9,5,0,3,1,0,0.12,0.06,0,1,3,812,698,136,4,18,-0.29,394.72,692,2997.91,50,2,19,14,1,97,17,31,18,43,17,95,442,25,53,55,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sevilla'],Right Wing,30454,Curro Sánchez,4,3,3,323,1,0,3,0,3,1,0,0.22,0.11,0,1,3,128,83,28,5,0,-0.13,68.15,112,726.68,19,2,10,3,2,7,2,2,0,5,2,22,60,9,9,7,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sevilla'],Right Wing,3130,Gaël Kakuta,2,1,0,51,1,1,1,0,0,0,0,0.0,0.0,0,0,0,15,8,3,1,0,0.37,39.16,15,54.01,1,1,1,1,0,4,0,1,0,1,0,2,25,0,3,0,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sevilla'],Right Wing,23816,José Antonio Reyes,24,14,2,1249,10,12,6,0,23,10,1,2.36,1.67,1,1,31,607,378,157,50,17,-8.89,483.55,520,3688.63,74,30,38,16,3,45,4,13,9,35,8,78,308,38,27,43,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sevilla'],Right Wing,6841,Vitolo,28,23,17,2160,5,5,5,1,24,12,2,3.25,2.56,0,4,33,816,592,110,43,8,-6.99,429.95,844,7190.07,173,86,82,40,6,102,20,20,10,51,14,127,494,46,60,70,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sevilla'],Center Attacking Midfield,3497,Vicente Iborra,29,21,8,1816,8,13,9,1,32,12,7,6.91,3.34,12,2,11,650,442,115,13,12,-0.39,525.94,398,1664.29,28,38,11,6,0,118,5,18,5,42,28,52,272,17,50,28,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sevilla'],Center Attacking Midfield,5504,Éver Banega,25,20,8,1797,5,11,7,1,39,20,5,3.23,1.52,2,2,38,1258,964,338,44,69,-0.44,562.07,1121,6916.8,129,26,100,69,1,71,24,21,15,17,7,131,358,49,31,63,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sevilla'],Left Wing,6356,Michael Krohn-Dehli,27,16,13,1773,11,3,3,0,25,3,1,3.18,2.01,0,3,31,888,715,187,27,34,2.12,556.62,720,4659.45,99,24,36,17,0,52,8,20,9,27,9,75,267,23,30,19,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sevilla'],Left Wing,8523,Yevgen Konoplyanka,32,15,7,1734,17,8,4,0,51,20,4,3.65,1.24,2,4,35,725,483,81,106,34,15.73,600.51,665,7369.79,202,59,75,42,7,41,3,23,11,22,4,75,196,35,22,30,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sevilla'],Left Center Forward,8866,Carlos Fernández,1,0,0,31,1,0,0,0,0,0,0,0.0,0.0,0,0,1,9,8,0,0,0,0.24,11.0,6,57.55,2,1,0,0,0,1,0,1,1,0,0,1,3,1,0,1,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sevilla'],Center Forward,7788,Ciro Immobile,8,4,0,352,4,4,2,0,14,6,2,2.6,0.86,3,0,1,63,41,8,6,2,0.6,131.69,78,731.85,17,16,5,2,0,12,2,0,0,6,6,10,78,8,11,5,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sevilla'],Center Forward,3486,Fernando Llorente,23,14,2,1214,9,12,4,0,31,15,4,4.83,2.49,19,3,14,389,250,31,8,2,-2.54,311.41,223,972.69,13,37,20,10,3,89,3,9,3,13,12,28,204,17,38,8,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sevilla'],Center Forward,23802,Juan Muñoz,8,3,1,328,5,2,0,0,6,2,1,1.2,0.57,0,0,0,38,25,6,2,3,-5.64,210.81,44,226.32,3,4,2,1,0,12,1,0,0,4,1,7,60,10,4,1,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sevilla'],Center Forward,6401,Kévin Gameiro,31,22,13,2195,9,9,2,0,73,38,16,16.28,5.64,12,3,21,439,316,46,20,1,-8.24,423.12,469,3578.89,99,112,49,21,5,96,5,13,5,19,11,76,328,47,15,23,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sporting Gijón'],Goalkeeper,11537,Alberto García,6,6,6,573,0,0,0,0,0,0,0,0.0,0.0,0,0,0,206,102,172,0,6,0.38,326.68,84,448.56,9,0,0,0,0,0,0,0,0,1,0,31,0,0,0,1,0,13,56,28,2,0
Spain - La Liga,2015/2016,['Sporting Gijón'],Goalkeeper,6610,Pichu,32,32,32,3029,0,0,4,0,0,0,0,0.0,0.0,0,2,1,1019,440,901,0,22,1.23,1810.09,413,2366.71,46,0,0,0,0,0,0,0,0,1,1,161,3,0,1,8,0,49,285,116,1,7
Spain - La Liga,2015/2016,['Sporting Gijón'],Right Back,26633,Alberto Lora,31,26,24,2552,5,2,7,0,6,0,0,0.16,0.16,0,3,17,1333,999,371,37,23,-21.82,631.33,828,3665.28,53,6,19,11,2,114,7,63,25,62,79,112,362,9,33,27,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sporting Gijón'],Right Back,16332,Ognjen Vranješ,11,10,8,957,1,1,7,1,0,0,0,0.0,0.0,0,0,1,384,267,120,10,5,-7.55,206.67,192,792.52,10,2,6,4,0,51,6,27,8,19,54,31,177,5,32,18,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sporting Gijón'],Right Center Back,24318,Alberto Guitián,1,1,1,96,0,0,1,0,0,0,0,0.0,0.0,0,0,0,28,17,15,0,0,0.23,29.59,16,74.93,0,0,1,1,0,3,1,3,2,2,5,5,10,1,1,0,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sporting Gijón'],Right Center Back,6561,Luis Hernández,36,36,35,3390,0,0,5,1,9,3,0,0.87,0.53,5,0,14,1630,1270,522,39,46,-9.83,832.88,939,4406.88,83,0,11,10,1,85,10,131,53,44,203,145,204,7,25,18,1,0,0,0,0,0
Spain - La Liga,2015/2016,['Sporting Gijón'],Left Center Back,6573,Bernardo Espinosa,16,16,14,1407,0,1,6,1,14,5,1,0.83,0.45,10,0,4,558,396,204,0,21,5.06,407.37,301,1380.74,19,0,1,1,0,53,11,40,11,40,107,59,141,4,36,12,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sporting Gijón'],Left Center Back,26256,Igor Lichnovsky,2,2,2,188,0,0,0,0,0,0,0,0.0,0.0,0,0,0,26,17,7,0,0,-0.67,53.72,19,170.81,3,0,1,1,0,7,1,5,1,5,9,2,18,1,0,2,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sporting Gijón'],Left Center Back,8818,Jorge Meré,25,24,22,2282,1,2,6,0,8,1,0,0.77,0.47,6,0,1,789,621,238,0,20,10.27,617.1,505,2350.74,31,1,9,8,1,112,14,47,17,35,122,78,219,7,22,12,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sporting Gijón'],Left Back,24263,Isma López,31,28,24,2626,3,4,8,0,19,5,2,2.05,1.34,1,0,19,1275,910,339,51,24,19.94,621.12,870,7309.46,171,22,48,26,2,98,28,55,26,57,61,148,415,24,28,24,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sporting Gijón'],Left Back,24686,Roberto Canella,9,8,6,743,1,2,4,0,0,0,0,0.0,0.0,0,0,2,337,245,99,13,4,6.79,184.59,191,954.02,18,4,5,3,0,32,4,18,4,14,18,22,118,3,12,9,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sporting Gijón'],Right Defensive Midfield,18398,Omar Mascarell,26,20,16,1878,6,4,5,0,11,1,0,0.3,0.21,0,1,8,851,621,222,6,33,-0.16,586.93,551,2642.16,31,5,12,9,0,96,8,50,19,62,41,101,444,17,48,14,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sporting Gijón'],Right Defensive Midfield,13107,Sergio Álvarez,27,26,20,2290,1,5,8,1,5,3,2,0.43,0.43,0,2,13,1100,832,248,9,27,2.86,539.9,841,3849.94,54,4,33,25,5,186,32,42,20,61,46,139,637,22,67,39,0,0,0,0,0,0
